dateCrawled,name,price,,abtest,vehicleType,yearOfRegistration,gearbox,powerPS,model,kilometer,monthOfRegistration,fuelType,brand,notRepairedDamage,dateCreated,postalCode,lastSeen
2016-03-06 12:42,Skoda_Octavia_1.6_Combi_Celebration_/_TÃ?Å?�V_NEU,2350,skoda octavia kombi Manual 2001 10,test,kombi,2001,Manual,102,octavia,150000,10,benzin,skoda,nein,2016-03-06 0:00,76571,2016-03-19 8:44
2016-03-31 18:55,Skoda_Oktavia_Kombi,2100,skoda  kombi Manual 2001 6,control,kombi,2001,Manual,102,,150000,6,benzin,skoda,nein,2016-03-31 0:00,19075,2016-04-06 13:15
2016-04-03 10:53,Skoda_Oktavia_Ambiente_1_6l,2700,skoda octavia kombi Manual 2001 8,control,kombi,2001,Manual,102,octavia,150000,8,benzin,skoda,nein,2016-04-03 0:00,39164,2016-04-07 11:46
2016-03-12 13:45,Skoda_Octavia_1.6_Combi_Tour,4000,skoda octavia kombi Manual 2005 10,control,kombi,2005,Manual,102,octavia,150000,10,benzin,skoda,nein,2016-03-12 0:00,88250,2016-03-12 13:45
2016-03-16 16:47,Skoda_Octavia_1.6_Combi,2200,skoda octavia kombi Manual 2005 1,control,kombi,2005,Manual,102,octavia,150000,1,benzin,skoda,nein,2016-03-16 0:00,38120,2016-03-16 16:47
2016-03-26 19:40,Skoda_Octavia_1.6_Combi_Advance,2900,skoda octavia kombi Manual 2005 5,control,kombi,2005,Manual,102,octavia,150000,5,benzin,skoda,nein,2016-03-26 0:00,94469,2016-03-28 8:44
2016-04-01 17:49,Skoda_Octavia_Combi_1.6,4500,skoda octavia kombi Manual 2005 6,test,kombi,2005,Manual,102,octavia,150000,6,benzin,skoda,nein,2016-04-01 0:00,75175,2016-04-05 13:16
2016-04-02 11:37,Skoda_Octavia_1.6_Ambiente___Guter_Zustand___wenig_km,5999,skoda octavia limousine Manual 2005 4,test,limousine,2005,Manual,102,octavia,100000,4,benzin,skoda,nein,2016-04-02 0:00,56579,2016-04-05 15:16
2016-03-08 16:57,Skoda_Octavia_1.6,7000,skoda octavia limousine Manual 2006 6,test,limousine,2006,Manual,102,octavia,70000,6,benzin,skoda,nein,2016-03-08 0:00,21717,2016-04-07 6:16
2016-03-10 9:56,Skoda_Octavia_Combi_1.6_Gas_1.hand__Scheckheft,3900,skoda octavia kombi Manual 2006 11,test,kombi,2006,Manual,102,octavia,150000,11,lpg,skoda,nein,2016-03-10 0:00,26419,2016-03-15 19:15
2016-03-12 8:57,Skoda_Octavia_Combi_1.6_Ambiente_TÃ?Å?�V_neu_Klima_AHK,5500,skoda octavia kombi Manual 2007 3,control,kombi,2007,Manual,102,octavia,150000,3,benzin,skoda,nein,2016-03-12 0:00,26121,2016-03-19 5:17
2016-03-31 23:55,Skoda_Octavia_1.6_Combi_Tour__AHK_____TÃ?Å?�V_/_AU_neu,3950,skoda octavia kombi Manual 2007 9,control,kombi,2007,Manual,102,octavia,150000,9,benzin,skoda,nein,2016-03-31 0:00,22335,2016-04-07 4:16
2016-03-21 19:55,Renault_Senic_RX4,2900,renault scenic suv Manual 2001 7,test,suv,2001,Manual,102,scenic,150000,7,diesel,renault,,2016-03-21 0:00,80939,2016-04-06 22:46
2016-03-08 23:55,Renault_Scenic,1450,renault scenic bus Manual 2002 7,control,bus,2002,Manual,102,scenic,150000,7,diesel,renault,nein,2016-03-08 0:00,94164,2016-03-12 16:16
2016-03-30 15:58,Renault_Megane_Grandtour,650,renault megane kombi Manual 2002 5,test,kombi,2002,Manual,102,megane,150000,5,diesel,renault,,2016-03-30 0:00,53424,2016-04-01 10:18
2016-04-02 15:55,Renault_Megane_Grandtour_1_9_dci_F9Q_AHK_Klima,1150,renault megane kombi Manual 2002 5,control,kombi,2002,Manual,102,megane,150000,5,diesel,renault,nein,2016-04-02 0:00,52134,2016-04-02 15:55
2016-03-14 10:43,Renault_Scenic_1.9_dCi_Diesel_Euro_3_Frisch_TÃ?Å?�V_bis_.02.2018,1000,renault scenic kombi Manual 2003 3,control,kombi,2003,Manual,102,scenic,150000,3,diesel,renault,nein,2016-03-14 0:00,45356,2016-03-21 0:15
2016-03-19 9:55,Renault_1.9_Diesel_sparsam_Klima_AHK,2555,renault scenic bus Manual 2003 6,test,bus,2003,Manual,102,scenic,125000,6,diesel,renault,,2016-03-19 0:00,22889,2016-03-22 17:46
2016-03-21 15:47,Renault_Megane_Grandtour_1.9dCi,2200,renault megane kombi Manual 2003 12,control,kombi,2003,Manual,102,megane,150000,12,diesel,renault,nein,2016-03-21 0:00,75217,2016-04-06 13:46
2016-03-05 14:14,Audi_A4__Grau_,5990,audi a4 limousine Manual 2004 3,test,limousine,2004,Manual,102,a4,80000,3,benzin,audi,nein,2016-03-03 0:00,65199,2016-04-07 14:58
2016-03-05 17:42,Audi_A3_1.6_Attraction_Sportback,7000,audi a3 kombi Manual 2005 4,test,kombi,2005,Manual,102,a3,125000,4,benzin,audi,nein,2016-03-05 0:00,85716,2016-03-17 17:45
2016-03-07 22:57,Audi_A3_mit_Autogasanlage,5200,audi a3 limousine Manual 2005 12,test,limousine,2005,Manual,102,a3,150000,12,benzin,audi,,2016-03-07 0:00,23669,2016-04-06 22:15
2016-03-08 3:59,Audi_A4_Limousine,4900,audi a4 limousine Manual 2004 6,control,limousine,2004,Manual,102,a4,150000,6,benzin,audi,nein,2016-03-08 0:00,51067,2016-04-03 17:45
2016-03-08 14:48,Audi_A4_Avant_1.6,7800,audi a4 kombi Manual 2008 1,test,kombi,2008,Manual,102,a4,125000,1,benzin,audi,nein,2016-03-08 0:00,96152,2016-03-17 8:17
2016-03-08 18:51,Audi_Audi_A3_Sportback_2.0_FSI_mit_Anhaengerkupplung,9400,audi a3 kombi Manual 2005 6,test,kombi,2005,Manual,102,a3,125000,6,benzin,audi,nein,2016-03-08 0:00,67346,2016-04-07 14:32
2016-03-08 20:55,Audi_A3_1.6_Ambiente,3250,audi a3 limousine Manual 2003 10,control,limousine,2003,Manual,102,a3,150000,10,benzin,audi,nein,2016-03-08 0:00,32120,2016-04-06 1:17
2016-03-09 12:47,Audi_A4_Limosine_1.6,4700,audi a4 limousine Manual 2001 6,control,limousine,2001,Manual,102,a4,60000,6,,audi,nein,2016-03-09 0:00,14612,2016-04-05 23:45
2016-03-10 15:36,Audi_A4_1.6/SHZ/APS...Scheckheftgepflegt/87TKM!,5700,audi a4 limousine Manual 2003 10,test,limousine,2003,Manual,102,a4,90000,10,benzin,audi,nein,2016-03-10 0:00,24960,2016-04-05 14:45
2016-03-11 16:44,Audi_A3_1.6_Attraction_Sportback,10450,audi a3 limousine Manual 2009 2,test,limousine,2009,Manual,102,a3,50000,2,benzin,audi,nein,2016-03-11 0:00,14943,2016-04-05 14:18
2016-03-11 17:44,Audi_A3__8L__8_fach_bereift,2200,audi a3 limousine Manual 2001 10,control,limousine,2001,Manual,102,a3,150000,10,benzin,audi,nein,2016-03-11 0:00,8223,2016-04-05 17:44
2016-03-12 16:48,Audi_A3_1.6_Attraction_mit_Klimaautomatik_und_8_fach_Bereifung,4899,audi a3 limousine Manual 2004 6,control,limousine,2004,Manual,102,a3,150000,6,benzin,audi,nein,2016-03-12 0:00,92348,2016-03-16 20:44
2016-03-12 18:49,AUDI_A3_TOP_ZUSTAND!_TÃ?Å?�V_10/17_KLIMA_LEDER_SITZHEIZUNG_TOP!,1490,audi  limousine Manual 1997 12,test,limousine,1997,Manual,102,,150000,12,benzin,audi,nein,2016-03-12 0:00,41515,2016-03-14 11:18
2016-03-12 18:58,Audi_A3_1.6_Attraction,7000,audi a3 limousine Manual 2006 12,test,limousine,2006,Manual,102,a3,80000,12,benzin,audi,nein,2016-03-12 0:00,20537,2016-03-15 6:17
2016-03-14 19:39,Gut_erhaltener_Audi_A3_in_silber_zu_verkaufen,2900,audi a3 limousine Manual 2002 4,control,limousine,2002,Manual,102,a3,150000,4,benzin,audi,nein,2016-03-14 0:00,68307,2016-04-06 4:17
2016-03-14 20:37,Audi_A3_1.6,6950,audi a3 limousine Manual 2006 2,control,limousine,2006,Manual,102,a3,150000,2,benzin,audi,nein,2016-03-14 0:00,27432,2016-03-22 16:49
2016-03-15 16:53,Audi_A4_Avant_1.6,2900,audi a4 kombi Manual 2001 2,control,kombi,2001,Manual,102,a4,150000,2,benzin,audi,nein,2016-03-15 0:00,82110,2016-04-06 12:17
2016-03-16 0:53,Audi_A3_1.6_Ambition,3350,audi a3 limousine Manual 2004 5,test,limousine,2004,Manual,102,a3,150000,5,benzin,audi,nein,2016-03-15 0:00,21109,2016-03-16 8:41
2016-03-16 18:59,Audi_A3_1.6,3100,audi a3 limousine Manual 2005 10,control,limousine,2005,Manual,102,a3,150000,10,benzin,audi,ja,2016-03-16 0:00,26802,2016-03-17 17:44
2016-03-17 13:52,Audi_A3_1.6_Ambiente_AUTOMATIK_6_Gang_PDC,7999,audi a3 kleinwagen Automatic 2006 12,control,kleinwagen,2006,Automatic,102,a3,125000,12,benzin,audi,nein,2016-03-17 0:00,26871,2016-03-31 23:45
2016-03-17 15:58,Audi_A3_2.0_TDI_in_schwarz_mit_BiXenon_Klima_Navi_Tempomat_&_Alu,8950,audi a3 kleinwagen Manual 2007 10,test,kleinwagen,2007,Manual,102,a3,100000,10,diesel,audi,nein,2016-03-17 0:00,1723,2016-03-28 19:15
2016-03-17 16:46,Audi_A_3_Ambiente,10499,audi a3 limousine Manual 2008 4,test,limousine,2008,Manual,102,a3,60000,4,benzin,audi,nein,2016-03-17 0:00,85049,2016-04-07 1:44
2016-03-17 18:54,Audi_A3_1.6_Ambiente,5500,audi a3 limousine Manual 2005 4,control,limousine,2005,Manual,102,a3,150000,4,benzin,audi,nein,2016-03-17 0:00,39576,2016-04-07 6:16
2016-03-19 19:57,Audi_A4_Avant_1.6,3950,audi a4 kombi Manual 2002 7,control,kombi,2002,Manual,102,a4,150000,7,benzin,audi,nein,2016-03-19 0:00,17033,2016-04-07 8:44
2016-03-19 21:47,Audi_A3_1.6_Ambition,9500,audi a3 limousine Manual 2009 7,control,limousine,2009,Manual,102,a3,90000,7,benzin,audi,nein,2016-03-19 0:00,91477,2016-04-07 12:17
2016-03-20 16:53,Audi_A3_Cabrio_2.0_Tdi_SLine_Sportt_plus,13500,audi a3 cabrio Automatic 2008 12,test,cabrio,2008,Automatic,102,a3,150000,12,diesel,audi,nein,2016-03-20 0:00,91054,2016-03-24 9:45
2016-03-21 0:57,Audi_A4_B7_Scheckheft_gepflegt,6999,audi a4 limousine Manual 2005 5,test,limousine,2005,Manual,102,a4,150000,5,,audi,nein,2016-03-21 0:00,44534,2016-03-22 12:16
2016-03-21 16:50,Audi_A3_1.6_Attraction,9999,audi a3 limousine Manual 2007 5,control,limousine,2007,Manual,102,a3,70000,5,benzin,audi,nein,2016-03-21 0:00,86856,2016-04-06 16:45
2016-03-21 19:49,Audi_A4__1.6,4800,audi a4 limousine Manual 2004 2,test,limousine,2004,Manual,102,a4,150000,2,benzin,audi,nein,2016-03-21 0:00,33428,2016-03-24 9:44
2016-03-21 20:48,Audi_A31.6_Unikat,3999,audi a3 coupe Manual 2002 8,control,coupe,2002,Manual,102,a3,150000,8,benzin,audi,nein,2016-03-21 0:00,27576,2016-04-07 0:44
2016-03-22 15:57,Audi_A3_1.6_Ambiente,3500,audi a3 limousine Manual 2002 8,control,limousine,2002,Manual,102,a3,150000,8,benzin,audi,nein,2016-03-22 0:00,53639,2016-04-06 6:45
2016-03-24 9:46,Audi_a3_1.6,2999,audi a3 andere Manual 2003 9,control,andere,2003,Manual,102,a3,150000,9,,audi,,2016-03-24 0:00,69181,2016-03-28 17:45
2016-03-24 9:49,Audi_A4_Avant_1.6_mit_Klimatronik,4200,audi a4 kombi Manual 2004 7,control,kombi,2004,Manual,102,a4,150000,7,benzin,audi,nein,2016-03-24 0:00,44139,2016-04-02 22:45
2016-03-24 14:45,Audi_A3_1.6_Ambition_TÃ?Å?�V_bis_8.17_guter_Zustand,3750,audi a3 limousine Manual 2003 4,test,limousine,2003,Manual,102,a3,150000,4,benzin,audi,nein,2016-03-24 0:00,47445,2016-04-01 9:45
2016-03-25 14:37,Audi_A3_Bj._2003_5_Tuerer_TÃ?Å?�V_neu,3450,audi a3  Manual 2005 2,control,,2005,Manual,102,a3,150000,2,benzin,audi,nein,2016-03-25 0:00,26160,2016-03-27 0:44
2016-03-25 19:45,Audi_A3_1.6_Attraction_/TÃ?Å?�V_01/18_/Klimaautomat.,4999,audi a3 limousine Manual 2003 8,test,limousine,2003,Manual,102,a3,150000,8,benzin,audi,,2016-03-25 0:00,30855,2016-04-07 1:46
2016-03-26 10:39,Audi_A4_*Leder*Klima*Sitzheizung,1699,audi a4 limousine Manual 1996 11,test,limousine,1996,Manual,102,a4,150000,11,benzin,audi,nein,2016-03-26 0:00,15344,2016-04-05 21:17
2016-03-26 14:39,Audi_A3_1.6_Attraction,7250,audi a3 limousine Manual 2008 1,control,limousine,2008,Manual,102,a3,80000,1,benzin,audi,nein,2016-03-26 0:00,27624,2016-03-28 2:46
2016-03-27 10:50,Audi_A3_1.6_Automatik/Klimaautomatik/Gepflegt,5750,audi a3 limousine Automatic 2003 10,control,limousine,2003,Automatic,102,a3,70000,10,benzin,audi,nein,2016-03-27 0:00,30165,2016-04-07 5:46
2016-03-28 12:39,Audi_A4_1.6,8250,audi a4 limousine Manual 2006 6,test,limousine,2006,Manual,102,a4,125000,6,benzin,audi,nein,2016-03-28 0:00,75323,2016-04-06 15:15
2016-03-28 22:39,Audi_A3_1.6,4999,audi a3 limousine Manual 2004 6,control,limousine,2004,Manual,102,a3,150000,6,benzin,audi,nein,2016-03-28 0:00,84367,2016-04-07 6:16
2016-03-29 20:47,Audi_A3_1.6_Sportback_Ambition,9000,audi a3 kombi Manual 2008 8,test,kombi,2008,Manual,102,a3,125000,8,benzin,audi,nein,2016-03-29 0:00,30629,2016-04-06 7:16
2016-03-31 14:58,Audi_A3_8L_FACELIFT_TÃ?Å?�V_11.2017,2300,audi a3 coupe Manual 2002 11,control,coupe,2002,Manual,102,a3,150000,11,benzin,audi,,2016-03-31 0:00,54470,2016-04-06 8:17
2016-03-31 17:47,Audi_a3_8p_1.6l_102PS,2800,audi a3 kleinwagen Manual 2003 6,control,kleinwagen,2003,Manual,102,a3,150000,6,benzin,audi,,2016-03-31 0:00,75365,2016-03-31 17:47
2016-04-01 10:37,Audi_A3_1.6,4250,audi a3 limousine Manual 2004 2,control,limousine,2004,Manual,102,a3,150000,2,benzin,audi,nein,2016-04-01 0:00,23562,2016-04-03 7:16
2016-04-01 21:39,Audi_A3_1_9_TDI_74_kW,4000,audi a3  Manual 2005 0,test,,2005,Manual,102,a3,150000,0,diesel,audi,,2016-04-01 0:00,92648,2016-04-05 19:15
2016-04-02 11:56,Audi_A3_1.6_Attraction___neues_Model_/_neu_Zahnriemen,4990,audi a3 limousine Manual 2003 9,test,limousine,2003,Manual,102,a3,150000,9,benzin,audi,nein,2016-04-02 0:00,90489,2016-04-06 10:17
2016-04-02 18:48,Audi_A3_1.6_Sportback,8750,audi a3 kombi Manual 2007 8,control,kombi,2007,Manual,102,a3,125000,8,benzin,audi,nein,2016-04-02 0:00,28857,2016-04-06 18:47
2016-04-02 19:57,Audi_A3_1.6_Sportback_Attraction,11000,audi a3 kombi Manual 2010 6,control,kombi,2010,Manual,102,a3,90000,6,benzin,audi,nein,2016-04-02 0:00,4808,2016-04-06 20:47
2016-04-03 11:38,Audi_A3_1.6_Attraction,2600,audi a3 limousine Manual 2001 10,control,limousine,2001,Manual,102,a3,150000,10,benzin,audi,nein,2016-04-03 0:00,69412,2016-04-03 11:38
2016-04-03 21:39,Audi_A3_1.6,3333,audi a3 limousine Manual 2000 11,test,limousine,2000,Manual,102,a3,150000,11,benzin,audi,nein,2016-04-03 0:00,74889,2016-04-05 22:18
2016-04-04 1:54,Audi_Audi_A3_1.6_Attraction_brillantschw._TÃ?Å?�V_06/2017,5500,audi a3 limousine Manual 2006 6,control,limousine,2006,Manual,102,a3,150000,6,benzin,audi,nein,2016-04-03 0:00,74613,2016-04-06 9:16
2016-04-04 12:47,Audi_A3_1.6_Ambiente,2100,audi a3 limousine Manual 2002 4,control,limousine,2002,Manual,102,a3,150000,4,benzin,audi,nein,2016-04-04 0:00,22605,2016-04-04 12:47
2016-04-04 19:40,Audi_A3_8P_Klimaaut.___Sitzhzg__sehr_gepflegt,6940,audi a3 limousine Manual 2008 4,test,limousine,2008,Manual,102,a3,150000,4,benzin,audi,nein,2016-04-04 0:00,69226,2016-04-06 21:45
2016-04-04 20:43,Audi_A3_1.6,6100,audi a3 limousine Manual 2006 5,control,limousine,2006,Manual,102,a3,150000,5,lpg,audi,nein,2016-04-04 0:00,92421,2016-04-06 22:46
2016-04-04 21:42,Audi_A3_1.6_Ambition,8000,audi a3 limousine Manual 2008 10,test,limousine,2008,Manual,102,a3,125000,10,benzin,audi,nein,2016-04-04 0:00,6217,2016-04-07 0:15
2016-03-05 14:11,BMW_316i,650,bmw 3er limousine Manual 1995 7,test,limousine,1995,Manual,102,3er,150000,7,benzin,bmw,nein,2016-03-03 0:00,57520,2016-03-05 19:45
2016-03-05 14:24,BMW_316i_Coupe_TÃ?Å?�V_10/2017,1200,bmw 3er coupe Manual 1995 5,test,coupe,1995,Manual,102,3er,150000,5,benzin,bmw,nein,2016-03-04 0:00,61350,2016-03-20 8:47
2016-03-05 17:42,BMW_316i_Comfort_Edition,699,bmw 3er limousine Manual 1997 6,test,limousine,1997,Manual,102,3er,150000,6,benzin,bmw,nein,2016-03-05 0:00,53879,2016-03-07 11:16
2016-03-05 18:53,BMW_114i__Klima__Sitzheizung__PDC__Radio/CD_BMW_Prof,12590,bmw 1er coupe Manual 2013 3,test,coupe,2013,Manual,102,1er,70000,3,benzin,bmw,nein,2016-03-05 0:00,33442,2016-04-07 3:46
2016-03-05 21:49,BMW_316i,2999,bmw 3er limousine Manual 1997 1,test,limousine,1997,Manual,102,3er,150000,1,benzin,bmw,nein,2016-03-05 0:00,38822,2016-03-12 17:20
2016-03-06 11:43,BMW_e36_Coupe__zum_verkauf/tausch,1800,bmw 3er coupe Manual 1995 1,test,coupe,1995,Manual,102,3er,150000,1,benzin,bmw,ja,2016-03-06 0:00,25774,2016-04-06 3:45
2016-03-06 16:38,BMW_E36_Touring_316i,1999,bmw 3er kombi Manual 1999 0,test,kombi,1999,Manual,102,3er,150000,0,benzin,bmw,,2016-03-06 0:00,24568,2016-04-06 21:17
2016-03-07 15:48,BMW_316i_compact__fast_neuer_TÃ?Å?�V__10/2017___Guenstig,849,bmw 3er limousine Manual 1995 7,control,limousine,1995,Manual,102,3er,150000,7,benzin,bmw,nein,2016-03-07 0:00,64683,2016-03-10 15:44
2016-03-07 18:42,BMW_316i,1200,bmw 3er coupe Manual 1994 6,control,coupe,1994,Manual,102,3er,150000,6,benzin,bmw,nein,2016-03-07 0:00,48712,2016-04-07 1:44
2016-03-07 20:52,E36_Compact_Dunkel_Violett,800,bmw 3er  Manual 2000 0,test,,2000,Manual,102,3er,150000,0,benzin,bmw,nein,2016-03-07 0:00,53229,2016-03-16 5:16
2016-03-08 10:38,BMW_316i,650,bmw 3er coupe Manual 1994 7,test,coupe,1994,Manual,102,3er,150000,7,benzin,bmw,nein,2016-03-08 0:00,89584,2016-04-07 1:16
2016-03-08 18:23,Bmw_316i_TÃ?Å?�V_02/17_!!!RESERVIERT!!!,950,bmw 3er andere Manual 1994 4,control,andere,1994,Manual,102,3er,150000,4,,bmw,nein,2016-03-08 0:00,60435,2016-03-14 15:46
2016-03-08 18:56,BMW_3_er_mit_Tuev,799,bmw 3er limousine Automatic 1995 4,test,limousine,1995,Automatic,102,3er,150000,4,benzin,bmw,,2016-03-08 0:00,30827,2016-03-10 16:15
2016-03-08 21:48,BMW_316i_TOURING!AHK!KEIN_ROST!KLIMAAUTOMATIK!TOP!,2050,bmw 3er kombi Manual 1997 8,control,kombi,1997,Manual,102,3er,150000,8,benzin,bmw,nein,2016-03-08 0:00,48432,2016-04-06 4:15
2016-03-09 9:57,BMW_316i,500,bmw 3er limousine Manual 1994 5,test,limousine,1994,Manual,102,3er,150000,5,benzin,bmw,nein,2016-03-09 0:00,72336,2016-04-05 8:52
2016-03-09 18:44,BMW_E36_316_i__Compact,750,bmw 3er kleinwagen Manual 1998 6,test,kleinwagen,1998,Manual,102,3er,150000,6,benzin,bmw,,2016-03-09 0:00,8248,2016-03-16 0:45
2016-03-09 19:46,BMW_E36_316_Limo_TÃ?Å?�V_04/2017,700,bmw 3er limousine Manual 1994 4,test,limousine,1994,Manual,102,3er,150000,4,benzin,bmw,nein,2016-03-09 0:00,73525,2016-03-30 23:15
2016-03-09 21:44,BMW_316i,1400,bmw 3er limousine Manual 1994 2,test,limousine,1994,Manual,102,3er,150000,2,benzin,bmw,nein,2016-03-09 0:00,77723,2016-04-05 21:15
2016-03-10 9:49,Bmw_316_i___Mit_frischem_tuev_2018,1550,bmw 3er limousine Manual 1997 0,test,limousine,1997,Manual,102,3er,150000,0,benzin,bmw,nein,2016-03-10 0:00,26419,2016-03-10 21:17
2016-03-10 14:52,BMW_316i,1790,bmw 3er coupe Automatic 1998 8,test,coupe,1998,Automatic,102,3er,150000,8,benzin,bmw,nein,2016-03-10 0:00,50827,2016-03-21 1:17
2016-03-10 17:51,BMW_316i_touring_Comfort_Edition,2200,bmw 3er kombi Manual 1998 8,control,kombi,1998,Manual,102,3er,150000,8,benzin,bmw,nein,2016-03-10 0:00,59320,2016-04-05 19:45
2016-03-10 20:48,BMW_316i,1350,bmw 3er limousine Manual 1996 5,test,limousine,1996,Manual,102,3er,150000,5,benzin,bmw,nein,2016-03-10 0:00,6849,2016-03-17 10:46
2016-03-11 0:57,BMW_316,750,bmw 3er coupe Manual 1996 7,test,coupe,1996,Manual,102,3er,150000,7,benzin,bmw,ja,2016-03-10 0:00,96317,2016-03-14 18:46
2016-03-11 9:50,Bmw_316i_compact,700,bmw 3er andere Manual 2000 3,control,andere,2000,Manual,102,3er,150000,3,benzin,bmw,ja,2016-03-11 0:00,15370,2016-03-19 14:46
2016-03-11 11:54,BMW___316i_Limo_TÃ?Å?�V_NEU_gehobene_Ausst._Leder_Klima,1200,bmw 3er limousine Manual 1997 9,control,limousine,1997,Manual,102,3er,150000,9,benzin,bmw,nein,2016-03-11 0:00,66839,2016-04-07 5:44
2016-03-11 12:47,BMW_316i,1600,bmw 3er coupe Manual 1997 10,test,coupe,1997,Manual,102,3er,150000,10,benzin,bmw,nein,2016-03-11 0:00,97453,2016-03-12 1:46
2016-03-11 13:37,BMW_316i,550,bmw 3er limousine Manual 1994 1,test,limousine,1994,Manual,102,3er,150000,1,benzin,bmw,nein,2016-03-11 0:00,17398,2016-04-07 8:16
2016-03-12 10:47,BMW_316i_zu_verkaufen,1500,bmw 3er limousine Manual 1994 11,control,limousine,1994,Manual,102,3er,150000,11,benzin,bmw,nein,2016-03-12 0:00,12685,2016-03-19 6:46
2016-03-12 16:39,Gepflegter_BMW_e36_316i,1200,bmw 3er limousine Manual 1994 3,control,limousine,1994,Manual,102,3er,150000,3,benzin,bmw,nein,2016-03-12 0:00,52146,2016-03-12 16:39
2016-03-12 17:41,BMW_316i_Compact__Klima___Garagenwagen_und_TÃ?Å?�V,850,bmw 3er coupe Manual 1998 7,test,coupe,1998,Manual,102,3er,150000,7,benzin,bmw,nein,2016-03-12 0:00,67823,2016-03-12 17:41
2016-03-14 12:46,Gut_erhaltener_BMW_e36_316i_TUNING,650,bmw 3er coupe Automatic 1996 5,test,coupe,1996,Automatic,102,3er,150000,5,benzin,bmw,nein,2016-03-14 0:00,75249,2016-04-05 12:44
2016-03-14 16:37,BMW_316i_compact_Exclusiv_Edition,2290,bmw 3er limousine Automatic 1998 1,test,limousine,1998,Automatic,102,3er,150000,1,benzin,bmw,nein,2016-03-14 0:00,67098,2016-03-23 16:48
2016-03-15 6:03,**BMW_316i**,800,bmw 3er coupe Automatic 1995 0,control,coupe,1995,Automatic,102,3er,150000,0,benzin,bmw,,2016-03-15 0:00,12353,2016-03-17 22:47
2016-03-15 10:37,BMW_316i_TÃ?Å?�V_1/1/2018_unfallfrei_kein_Rost,1800,bmw 3er limousine Manual 1994 10,control,limousine,1994,Manual,102,3er,150000,10,benzin,bmw,nein,2016-03-15 0:00,45326,2016-04-05 20:46
2016-03-16 14:37,BMW_E36_316i_Compakt,1450,bmw 3er andere Manual 1994 0,test,andere,1994,Manual,102,3er,150000,0,benzin,bmw,nein,2016-03-16 0:00,45739,2016-04-06 12:45
2016-03-16 19:56,BMW_316i_compact_Tuev_Neu,1299,bmw 3er coupe Manual 1994 11,test,coupe,1994,Manual,102,3er,150000,11,benzin,bmw,nein,2016-03-16 0:00,85055,2016-04-07 6:45
2016-03-17 6:56,BMW_316i,899,bmw 3er coupe Manual 1995 8,control,coupe,1995,Manual,102,3er,150000,8,benzin,bmw,nein,2016-03-17 0:00,85640,2016-03-20 7:17
2016-03-17 10:51,BMW_E36_Limousine___Rentnerfahrzeug__sehr_gepflegt_,1100,bmw 3er limousine Manual 1996 4,test,limousine,1996,Manual,102,3er,150000,4,benzin,bmw,nein,2016-03-17 0:00,86529,2016-03-31 16:16
2016-03-17 16:36,BMW_e36__Limousine__316i__3_er_BMW_,550,bmw 3er limousine Manual 1994 4,test,limousine,1994,Manual,102,3er,150000,4,benzin,bmw,nein,2016-03-17 0:00,8451,2016-03-17 17:41
2016-03-18 13:36,BMW_316i_Compact_TÃ?Å?�V_bis_11.2017,850,bmw 3er coupe Manual 1997 12,control,coupe,1997,Manual,102,3er,150000,12,benzin,bmw,nein,2016-03-18 0:00,45277,2016-03-20 5:17
2016-03-18 17:42,BMW_316_ti_Compact__Klima,790,bmw 3er kleinwagen Manual 1996 5,test,kleinwagen,1996,Manual,102,3er,150000,5,benzin,bmw,nein,2016-03-18 0:00,86368,2016-03-22 11:15
2016-03-19 8:54,BMW_316i,590,bmw 3er coupe Manual 1994 7,test,coupe,1994,Manual,102,3er,150000,7,benzin,bmw,nein,2016-03-19 0:00,34630,2016-03-29 21:47
2016-03-19 14:58,BMW_316i_E36_8_fach_bereift,980,bmw 3er limousine Manual 1994 0,test,limousine,1994,Manual,102,3er,150000,0,benzin,bmw,,2016-03-19 0:00,49090,2016-03-25 17:46
