price,abtest,vehicleType,yearOfRegistration,gearbox,powerPS,model,kilometer,monthOfRegistration,fuelType,brand,notRepairedDamage,dateCreated,nrOfPictures,postalCode,lastSeen
1850,control,coupe,1998,Automatic,218,clk,150000,6,benzin,mercedes_benz,nein,2016-03-08 0:00,0,94436,2016-03-11 23:15
4099,control,limousine,2004,Manual,150,leon,150000,2,diesel,seat,nein,2016-03-22 0:00,0,4229,2016-04-06 18:15
2999,test,bus,2000,Manual,145,galaxy,150000,6,benzin,ford,nein,2016-03-20 0:00,0,41238,2016-04-06 21:46
5199,control,kombi,2005,Automatic,193,andere,150000,7,benzin,mercedes_benz,nein,2016-03-14 0:00,0,86356,2016-03-30 17:18
6200,control,kleinwagen,2008,Manual,75,corsa,125000,5,diesel,opel,nein,2016-04-01 0:00,0,59929,2016-04-05 16:45
3200,control,limousine,2001,Manual,116,3er,150000,12,diesel,bmw,nein,2016-03-07 0:00,0,79110,2016-04-03 20:15
1390,control,limousine,1991,Manual,109,andere,150000,1,benzin,mercedes_benz,nein,2016-03-24 0:00,0,57518,2016-04-06 4:45
22650,test,bus,2015,Manual,125,golf,10000,10,benzin,volkswagen,nein,2016-03-14 0:00,0,30890,2016-04-06 2:44
1600,control,bus,2003,Manual,136,andere,150000,10,benzin,fiat,nein,2016-03-29 0:00,0,74357,2016-04-06 1:44
7500,test,kombi,2003,Automatic,193,,150000,1,,bmw,nein,2016-03-27 0:00,0,1809,2016-04-07 8:44
2100,test,kombi,2004,Manual,106,passat,150000,2,diesel,volkswagen,nein,2016-03-16 0:00,0,26446,2016-03-30 13:48
4250,test,kombi,2002,Manual,140,laguna,125000,4,benzin,renault,nein,2016-03-28 0:00,0,86343,2016-04-06 10:18
1199,control,kleinwagen,2002,Manual,90,cordoba,150000,1,diesel,seat,nein,2016-03-16 0:00,0,25436,2016-03-24 15:45
14900,control,limousine,2003,Automatic,306,s_klasse,150000,11,benzin,mercedes_benz,nein,2016-04-06 0:00,0,60488,2016-04-06 12:06
15500,test,cabrio,2008,Manual,170,3er,60000,10,benzin,bmw,nein,2016-03-26 0:00,0,59427,2016-04-01 22:16
2890,control,bus,2002,Manual,114,almera,125000,10,benzin,nissan,nein,2016-03-19 0:00,0,53227,2016-03-27 16:44
1299,control,kleinwagen,2006,Manual,69,ka,125000,9,benzin,ford,,2016-03-14 0:00,0,4769,2016-03-20 11:18
3500,control,limousine,2000,Automatic,143,c_klasse,150000,5,diesel,mercedes_benz,nein,2016-03-22 0:00,0,27753,2016-03-26 9:46
1299,test,limousine,1998,Manual,0,golf,150000,2,,volkswagen,nein,2016-03-15 0:00,0,94315,2016-04-07 14:58
799,control,kleinwagen,1996,Manual,45,polo,125000,5,benzin,volkswagen,nein,2016-03-22 0:00,0,86720,2016-03-23 19:46
650,control,kleinwagen,1994,Automatic,60,,150000,5,benzin,opel,nein,2016-03-20 0:00,0,16761,2016-03-20 10:41
700,test,kombi,1996,Manual,90,golf,150000,4,diesel,volkswagen,ja,2016-03-23 0:00,0,39579,2016-04-06 4:16
8350,test,kombi,2008,Manual,143,a4,150000,4,diesel,audi,,2016-03-11 0:00,0,32049,2016-03-14 6:46
1000,control,kleinwagen,1999,Manual,50,fiesta,80000,5,benzin,ford,nein,2016-03-17 0:00,0,99706,2016-03-17 20:53
700,control,kleinwagen,1994,Manual,48,polo,125000,5,diesel,volkswagen,,2016-03-19 0:00,0,84347,2016-04-06 5:44
2200,test,limousine,2003,Manual,110,,150000,12,,peugeot,,2016-03-21 0:00,0,72505,2016-04-06 0:17
15500,test,cabrio,2006,Manual,300,andere,60000,7,benzin,nissan,nein,2016-03-19 0:00,0,45699,2016-03-21 19:18
13500,control,limousine,2005,Manual,140,a6,125000,9,diesel,audi,nein,2016-03-08 0:00,0,22119,2016-04-07 0:45
7550,control,bus,2008,Manual,136,andere,150000,9,diesel,volkswagen,nein,2016-03-26 0:00,0,24536,2016-04-06 0:17
1695,test,limousine,1997,Manual,101,a4,150000,10,benzin,audi,nein,2016-04-02 0:00,0,74889,2016-04-06 21:44
24990,control,limousine,2014,Manual,150,a3,20000,12,diesel,audi,nein,2016-04-01 0:00,0,86697,2016-04-07 6:15
500,control,kombi,2005,Manual,116,mondeo,150000,9,diesel,ford,ja,2016-03-06 0:00,0,57518,2016-03-06 11:26
8699,test,bus,1996,Manual,102,transporter,150000,10,diesel,volkswagen,nein,2016-03-16 0:00,0,37191,2016-04-06 6:45
13300,test,limousine,1990,Automatic,279,andere,150000,3,benzin,mercedes_benz,nein,2016-03-20 0:00,0,89079,2016-03-20 18:39
7000,test,cabrio,2007,Manual,140,3_reihe,80000,11,benzin,peugeot,nein,2016-03-15 0:00,0,24539,2016-04-05 17:21
6000,control,coupe,1992,Manual,190,andere,150000,3,benzin,volkswagen,nein,2016-04-03 0:00,0,57439,2016-04-05 23:46
1900,test,kleinwagen,1999,Automatic,75,2_reihe,125000,11,benzin,peugeot,,2016-03-19 0:00,0,71332,2016-03-27 0:45
500,test,kleinwagen,2001,Manual,60,2_reihe,150000,4,benzin,peugeot,nein,2016-03-10 0:00,0,37355,2016-03-21 13:46
4950,control,bus,2006,Manual,140,zafira,150000,5,benzin,opel,nein,2016-04-04 0:00,0,34497,2016-04-07 9:15
799,test,kleinwagen,2002,Manual,90,corsa,150000,5,benzin,opel,ja,2016-03-29 0:00,0,39179,2016-04-06 7:46
6950,test,limousine,2010,Manual,125,astra,150000,2,diesel,opel,nein,2016-03-05 0:00,0,54317,2016-03-07 16:46
8950,control,limousine,2013,Manual,114,3_reihe,100000,5,diesel,peugeot,nein,2016-03-16 0:00,0,55270,2016-04-07 3:16
4499,test,kleinwagen,2012,Manual,61,fortwo,80000,6,benzin,smart,nein,2016-04-03 0:00,0,48529,2016-04-05 18:17
890,control,limousine,2001,Automatic,0,laguna,125000,12,benzin,renault,nein,2016-03-11 0:00,0,12099,2016-04-06 5:46
11490,control,kombi,2011,Manual,105,golf,90000,8,diesel,volkswagen,nein,2016-03-13 0:00,0,31275,2016-04-06 13:46
23500,control,limousine,2013,Automatic,230,golf,90000,7,benzin,volkswagen,,2016-04-03 0:00,0,38707,2016-04-07 11:46
1250,control,kleinwagen,2001,Manual,50,polo,150000,3,benzin,volkswagen,nein,2016-04-06 0:00,0,63225,2016-04-06 20:25
900,control,kombi,1999,Manual,115,v40,150000,3,benzin,volvo,nein,2016-03-22 0:00,0,35638,2016-04-01 18:21
10500,test,bus,1967,Manual,0,transporter,5000,0,benzin,volkswagen,,2016-03-21 0:00,0,22303,2016-04-06 4:46
6250,control,limousine,1999,Manual,222,golf,125000,3,,volkswagen,nein,2016-03-19 0:00,0,66125,2016-04-07 7:17
1700,control,kleinwagen,2003,Manual,65,corsa,150000,2,diesel,opel,nein,2016-03-08 0:00,0,53844,2016-03-12 3:44
1550,control,kleinwagen,2005,Manual,75,forfour,150000,0,benzin,smart,,2016-03-08 0:00,0,93495,2016-03-29 0:15
26750,control,kleinwagen,2014,Manual,231,andere,40000,7,benzin,audi,nein,2016-04-02 0:00,0,63834,2016-04-06 14:45
3500,test,kombi,2000,Automatic,193,a6,150000,7,benzin,audi,nein,2016-04-03 0:00,0,89335,2016-04-05 15:16
1200,control,kleinwagen,1999,Manual,54,corsa,150000,6,benzin,opel,nein,2016-03-10 0:00,0,83512,2016-03-18 2:16
9250,control,kombi,2011,Manual,126,avensis,150000,1,diesel,toyota,nein,2016-03-08 0:00,0,49504,2016-04-06 4:16
8500,test,kombi,2010,Manual,101,focus,40000,6,benzin,ford,nein,2016-03-11 0:00,0,86343,2016-04-06 0:16
13000,test,cabrio,2014,Automatic,69,500,10000,11,benzin,fiat,nein,2016-03-31 0:00,0,59494,2016-04-07 2:44
6000,test,cabrio,2007,Manual,120,2_reihe,150000,6,benzin,peugeot,nein,2016-03-14 0:00,0,51789,2016-03-20 4:19
3500,test,kleinwagen,2004,Manual,105,3er,150000,3,benzin,bmw,,2016-03-24 0:00,0,52538,2016-04-02 23:49
5300,test,bus,2004,Manual,136,touran,150000,4,diesel,volkswagen,nein,2016-03-07 0:00,0,82194,2016-03-09 14:15
13750,control,limousine,2008,Manual,241,leon,100000,7,benzin,seat,nein,2016-03-29 0:00,0,48465,2016-04-06 4:45
3200,control,kombi,2011,Manual,75,combo,150000,3,diesel,opel,ja,2016-03-21 0:00,0,86931,2016-04-05 13:17
4250,test,kombi,2007,Manual,101,astra,150000,4,diesel,opel,nein,2016-03-30 0:00,0,33189,2016-04-07 2:45
4999,control,limousine,2004,Manual,102,a3,150000,6,benzin,audi,nein,2016-03-28 0:00,0,84367,2016-04-07 6:16
3400,test,limousine,2006,Manual,95,forfour,150000,9,diesel,smart,nein,2016-03-25 0:00,0,73760,2016-04-06 11:45
23000,control,kombi,2013,Manual,143,3er,70000,2,diesel,bmw,nein,2016-03-22 0:00,0,97241,2016-04-06 2:46
19800,control,cabrio,1975,Manual,73,andere,150000,7,benzin,porsche,nein,2016-03-12 0:00,0,85051,2016-03-21 14:18
9800,test,suv,2005,Automatic,224,touareg,150000,12,diesel,volkswagen,nein,2016-03-12 0:00,0,55257,2016-03-30 3:45
4190,control,kleinwagen,2004,Manual,75,polo,150000,10,benzin,volkswagen,nein,2016-03-12 0:00,0,83646,2016-03-31 19:17
27800,control,coupe,2013,Automatic,156,andere,30000,9,benzin,mercedes_benz,nein,2016-03-14 0:00,0,22113,2016-03-29 1:17
900,control,kleinwagen,1997,Manual,60,punto,50000,8,benzin,fiat,ja,2016-03-22 0:00,0,37214,2016-04-04 7:44
500,test,kleinwagen,1998,Manual,0,lupo,150000,10,benzin,volkswagen,,2016-03-21 0:00,0,26871,2016-03-21 10:53
14900,control,suv,2008,Automatic,218,grand,150000,9,diesel,jeep,nein,2016-03-12 0:00,0,67310,2016-03-12 21:44
1250,test,kombi,2000,Manual,109,v40,150000,3,benzin,volvo,ja,2016-03-15 0:00,0,57562,2016-03-28 20:46
22500,control,coupe,2004,Manual,343,m_reihe,150000,8,benzin,bmw,nein,2016-03-27 0:00,0,57627,2016-04-05 21:44
2550,control,limousine,2001,Manual,131,a6,150000,0,,audi,,2016-03-26 0:00,0,32339,2016-03-26 14:56
4800,control,coupe,2003,Manual,163,c_klasse,150000,6,benzin,mercedes_benz,nein,2016-03-19 0:00,0,73430,2016-04-05 23:16
10999,test,limousine,2010,Manual,170,outlander,70000,3,benzin,mitsubishi,nein,2016-03-09 0:00,0,18311,2016-03-21 5:17
1700,control,kleinwagen,2004,Manual,80,punto,125000,12,benzin,fiat,nein,2016-03-21 0:00,0,53844,2016-03-30 5:45
899,control,kleinwagen,1997,Manual,58,twingo,150000,6,benzin,renault,ja,2016-03-12 0:00,0,48599,2016-03-31 6:45
11350,test,suv,2010,Manual,107,duster,30000,8,diesel,dacia,nein,2016-03-24 0:00,0,73630,2016-04-07 7:45
3750,control,bus,1986,Manual,77,transporter,150000,9,benzin,volkswagen,nein,2016-03-14 0:00,0,87463,2016-04-06 9:45
2500,control,kombi,1998,Manual,150,a6,150000,0,,audi,,2016-04-03 0:00,0,91567,2016-04-03 11:51
1150,test,coupe,1995,Manual,116,golf,150000,6,benzin,volkswagen,nein,2016-03-28 0:00,0,17438,2016-03-28 13:58
1700,control,limousine,1999,Manual,75,astra,150000,5,benzin,opel,nein,2016-03-17 0:00,0,74189,2016-04-07 8:15
2000,control,kleinwagen,2003,Manual,60,fabia,150000,8,benzin,skoda,nein,2016-03-31 0:00,0,10961,2016-04-04 3:44
2250,control,limousine,1999,Manual,116,astra,125000,5,benzin,opel,nein,2016-03-30 0:00,0,46240,2016-04-06 0:17
1899,control,kleinwagen,2003,Manual,60,c3,150000,5,benzin,citroen,nein,2016-03-09 0:00,0,40231,2016-03-11 19:46
3999,test,cabrio,2003,Manual,109,2_reihe,100000,5,benzin,peugeot,nein,2016-04-04 0:00,0,57074,2016-04-06 19:17
3500,test,limousine,1991,Automatic,179,andere,125000,5,benzin,mercedes_benz,ja,2016-03-19 0:00,0,24364,2016-03-28 8:15
850,test,kombi,2003,Manual,101,focus,150000,12,diesel,ford,nein,2016-03-23 0:00,0,36041,2016-03-23 15:52
13490,control,limousine,2012,Manual,179,astra,40000,4,benzin,opel,nein,2016-03-05 0:00,0,92361,2016-03-14 12:44
13750,control,limousine,2009,Manual,143,1er,60000,3,benzin,bmw,nein,2016-04-02 0:00,0,61118,2016-04-06 14:44
800,control,limousine,1994,Manual,116,80,150000,4,lpg,audi,nein,2016-03-18 0:00,0,93155,2016-03-18 21:41
1600,control,suv,2001,Manual,129,andere,125000,4,benzin,mitsubishi,nein,2016-03-18 0:00,0,94227,2016-03-18 15:37
16500,control,suv,2013,Manual,105,yeti,20000,10,diesel,skoda,nein,2016-04-02 0:00,0,79669,2016-04-06 19:44
2999,control,kleinwagen,2007,Manual,68,fusion,150000,8,diesel,ford,,2016-02-11 0:00,0,14550,2016-04-03 7:50
17500,control,kombi,2015,Manual,150,leon,20000,4,benzin,seat,nein,2016-03-28 0:00,0,90587,2016-03-30 13:44
7450,control,bus,2008,Manual,86,roomster,70000,6,benzin,skoda,nein,2016-04-04 0:00,0,47443,2016-04-06 11:17
13000,test,cabrio,2008,Automatic,232,a4,150000,7,diesel,audi,nein,2016-03-03 0:00,0,55122,2016-03-17 22:47
12000,test,limousine,2007,Automatic,190,e_klasse,150000,10,diesel,mercedes_benz,,2016-03-09 0:00,0,60386,2016-03-23 13:48
18000,control,limousine,2008,Automatic,231,glk,60000,11,benzin,mercedes_benz,nein,2016-03-08 0:00,0,10625,2016-04-06 8:44
1200,control,kleinwagen,2004,Manual,60,2_reihe,150000,4,benzin,peugeot,nein,2016-03-24 0:00,0,66399,2016-04-03 8:46
12500,test,limousine,2010,Manual,170,a4,150000,12,diesel,audi,,2016-03-25 0:00,0,53177,2016-04-02 23:45
4899,control,kombi,2007,Manual,70,caddy,150000,9,diesel,volkswagen,nein,2016-03-21 0:00,0,13057,2016-04-02 16:45
8000,control,limousine,2004,Automatic,204,a4,150000,11,diesel,audi,nein,2016-04-03 0:00,0,51515,2016-04-05 18:46
799,control,kleinwagen,1993,Manual,39,andere,150000,9,benzin,fiat,nein,2016-03-15 0:00,0,90443,2016-04-06 2:44
17899,control,bus,2011,Manual,140,,150000,12,,volkswagen,nein,2016-03-29 0:00,0,84051,2016-04-06 6:15
700,test,limousine,1999,Manual,150,a4,150000,4,diesel,audi,nein,2016-03-14 0:00,0,63128,2016-03-18 0:17
3499,control,kleinwagen,2001,Manual,106,yaris,150000,5,benzin,toyota,nein,2016-03-21 0:00,0,46399,2016-03-28 11:17
2700,control,bus,2000,Manual,102,transporter,150000,7,diesel,volkswagen,nein,2016-03-17 0:00,0,30539,2016-04-02 20:18
9500,test,limousine,2006,Automatic,177,5er,150000,0,diesel,bmw,nein,2016-04-02 0:00,0,67363,2016-04-06 11:47
4750,test,kleinwagen,2011,Manual,75,clio,80000,5,benzin,renault,nein,2016-04-01 0:00,0,24113,2016-04-07 9:17
3300,test,limousine,2001,Manual,131,golf,150000,3,diesel,volkswagen,nein,2016-03-23 0:00,0,51371,2016-04-05 18:17
9000,test,limousine,2006,Manual,177,,150000,2,diesel,sonstige_autos,nein,2016-03-19 0:00,0,33014,2016-04-01 10:44
5000,control,kleinwagen,2007,Manual,103,clio,150000,10,diesel,renault,nein,2016-03-12 0:00,0,51469,2016-04-05 23:46
2500,control,kleinwagen,2003,Manual,101,,150000,4,,volkswagen,,2016-03-15 0:00,0,4425,2016-04-06 17:15
1550,test,cabrio,1994,Manual,150,3er,150000,11,benzin,bmw,nein,2016-04-01 0:00,0,24229,2016-04-01 22:44
6400,control,limousine,2011,Manual,105,passat,80000,8,diesel,volkswagen,nein,2016-03-08 0:00,0,59558,2016-03-08 17:54
7600,test,kombi,2008,Manual,140,s_max,150000,12,diesel,ford,,2016-04-04 0:00,0,49088,2016-04-05 8:52
500,test,coupe,1992,Manual,45,polo,150000,10,benzin,volkswagen,nein,2016-03-09 0:00,0,72631,2016-03-11 5:15
2450,test,limousine,2005,Manual,65,micra,150000,8,benzin,nissan,nein,2016-03-30 0:00,0,47226,2016-04-05 11:48
8300,control,bus,2006,Manual,0,vito,150000,3,diesel,mercedes_benz,nein,2016-03-05 0:00,0,54634,2016-04-07 10:44
4500,test,kombi,2003,Automatic,150,e_klasse,150000,8,diesel,mercedes_benz,ja,2016-03-09 0:00,0,49757,2016-03-14 11:16
699,test,limousine,1999,Manual,75,astra,150000,11,benzin,opel,ja,2016-04-02 0:00,0,55218,2016-04-04 11:29
3200,test,kombi,2005,Manual,136,,150000,10,diesel,peugeot,,2016-04-01 0:00,0,31134,2016-04-05 20:45
1900,test,kleinwagen,1999,Automatic,102,a_klasse,125000,11,benzin,mercedes_benz,nein,2016-03-21 0:00,0,12679,2016-04-02 12:16
4499,test,kombi,2001,Automatic,179,a6,150000,2,diesel,audi,nein,2016-04-03 0:00,0,66578,2016-04-05 20:45
9999,test,kombi,2008,Automatic,143,a4,150000,10,diesel,audi,nein,2016-03-11 0:00,0,21075,2016-03-13 0:15
500,control,coupe,1995,Manual,102,3er,150000,4,benzin,bmw,nein,2016-03-21 0:00,0,54516,2016-03-22 22:48
19999,control,limousine,2010,Manual,190,a6,30000,5,benzin,audi,nein,2016-03-15 0:00,0,34131,2016-04-06 19:15
1200,test,kombi,1997,Manual,102,3er,150000,10,benzin,bmw,nein,2016-03-20 0:00,0,23879,2016-03-28 18:47
2399,control,limousine,1997,Automatic,0,e_klasse,150000,4,diesel,mercedes_benz,nein,2016-03-31 0:00,0,16321,2016-04-06 4:15
25990,control,kombi,2014,Automatic,150,a3,30000,11,diesel,audi,nein,2016-03-18 0:00,0,85049,2016-04-05 22:16
3750,test,limousine,1999,Manual,170,3er,150000,5,benzin,bmw,nein,2016-04-04 0:00,0,61440,2016-04-05 12:23
3900,test,kleinwagen,1998,Manual,200,golf,150000,3,benzin,volkswagen,nein,2016-03-05 0:00,0,88529,2016-04-05 20:17
1990,control,andere,1989,Manual,121,,150000,9,,honda,,2016-03-12 0:00,0,66806,2016-03-28 11:45
6690,test,limousine,2002,Manual,180,a6,150000,1,diesel,audi,nein,2016-03-08 0:00,0,94405,2016-04-01 14:16
3999,test,cabrio,2004,Manual,90,andere,60000,12,benzin,ford,nein,2016-03-23 0:00,0,41352,2016-04-05 13:45
11500,test,bus,2008,Manual,175,s_max,150000,10,diesel,ford,nein,2016-03-29 0:00,0,63928,2016-04-04 5:56
9790,test,kombi,2012,Automatic,160,insignia,150000,6,diesel,opel,nein,2016-03-14 0:00,0,25813,2016-04-06 2:17
6200,control,limousine,2006,Manual,150,golf,150000,5,benzin,volkswagen,,2016-03-22 0:00,0,53773,2016-04-05 23:16
1200,control,limousine,2004,Manual,103,a_klasse,90000,10,benzin,mercedes_benz,ja,2016-04-02 0:00,0,23569,2016-04-06 8:15
2200,control,kombi,2001,Manual,146,mondeo,150000,9,benzin,ford,ja,2016-03-17 0:00,0,24943,2016-03-17 21:41
13890,control,kleinwagen,2014,Manual,90,clio,40000,6,diesel,renault,nein,2016-03-10 0:00,0,23816,2016-03-21 3:45
3900,control,limousine,1991,Automatic,211,7er,150000,9,benzin,bmw,,2016-03-16 0:00,0,54595,2016-04-07 7:46
14500,test,limousine,2010,Manual,211,golf,100000,2,benzin,volkswagen,nein,2016-04-01 0:00,0,68219,2016-04-03 15:16
1700,control,limousine,2004,Automatic,250,s60,150000,11,benzin,volvo,ja,2016-03-15 0:00,0,76344,2016-04-07 6:16
2500,control,limousine,2001,Manual,110,corolla,150000,0,benzin,toyota,nein,2016-03-22 0:00,0,39106,2016-04-06 9:17
29989,control,cabrio,2008,Manual,295,boxster,70000,7,benzin,porsche,nein,2016-03-26 0:00,0,72654,2016-04-06 6:16
6699,control,kombi,2003,Automatic,170,c_klasse,150000,10,benzin,mercedes_benz,nein,2016-03-18 0:00,0,65189,2016-04-07 4:45
5990,control,kleinwagen,2011,Manual,60,fiesta,80000,5,benzin,ford,nein,2016-04-01 0:00,0,57462,2016-04-05 12:17
590,test,kleinwagen,1994,Manual,45,corsa,125000,12,benzin,opel,nein,2016-03-08 0:00,0,34537,2016-04-01 5:17
21000,control,limousine,2010,Manual,170,e_klasse,60000,1,diesel,mercedes_benz,nein,2016-03-07 0:00,0,35394,2016-04-06 8:15
8900,test,bus,2007,Automatic,140,touran,150000,7,diesel,volkswagen,nein,2016-03-15 0:00,0,85092,2016-04-07 3:45
6850,control,bus,2008,Manual,102,transporter,150000,5,diesel,volkswagen,nein,2016-03-29 0:00,0,49201,2016-04-05 18:47
1350,test,limousine,1995,Manual,75,golf,150000,1,benzin,volkswagen,nein,2016-03-19 0:00,0,40764,2016-04-07 1:45
4500,control,kleinwagen,2007,Manual,80,polo,150000,2,diesel,volkswagen,ja,2016-03-08 0:00,0,34454,2016-03-10 10:16
6800,control,limousine,2009,Manual,120,andere,125000,5,diesel,suzuki,nein,2016-03-14 0:00,0,51709,2016-04-06 18:45
6000,control,kombi,2010,Manual,109,focus,150000,5,diesel,ford,nein,2016-03-21 0:00,0,45896,2016-03-25 15:20
8700,control,suv,2010,Manual,86,jimny,90000,3,benzin,suzuki,nein,2016-03-29 0:00,0,54341,2016-04-06 4:17
4199,test,kombi,2002,Manual,131,passat,150000,9,diesel,volkswagen,nein,2016-04-03 0:00,0,46499,2016-04-05 21:47
3200,control,kleinwagen,2003,Manual,82,,125000,5,benzin,mercedes_benz,nein,2016-03-29 0:00,0,47198,2016-04-06 1:17
5000,test,kleinwagen,2009,Manual,80,corsa,60000,5,benzin,opel,nein,2016-03-10 0:00,0,33129,2016-04-01 15:46
11500,test,kleinwagen,2010,Manual,75,one,70000,7,benzin,mini,nein,2016-03-11 0:00,0,63165,2016-04-05 15:18
10750,control,limousine,2012,Manual,140,astra,70000,9,benzin,opel,nein,2016-03-15 0:00,0,58636,2016-03-30 5:44
1299,test,bus,2004,Manual,136,andere,150000,9,diesel,mazda,nein,2016-03-31 0:00,0,51580,2016-04-06 18:17
750,test,limousine,1996,Manual,125,a4,150000,3,benzin,audi,ja,2016-04-01 0:00,0,97531,2016-04-05 17:26
1149,control,kleinwagen,2002,Manual,75,corsa,5000,8,benzin,opel,nein,2016-04-03 0:00,0,48429,2016-04-07 12:46
27300,test,cabrio,1992,Automatic,220,andere,150000,8,benzin,mercedes_benz,nein,2016-03-25 0:00,0,73525,2016-04-02 15:15
2200,test,kleinwagen,2005,Manual,69,fiesta,100000,5,benzin,ford,nein,2016-03-21 0:00,0,1157,2016-04-06 22:45
14500,test,limousine,2013,Manual,105,golf,30000,6,benzin,volkswagen,nein,2016-03-14 0:00,0,30989,2016-04-05 13:47
2950,test,limousine,2003,Manual,97,corolla,70000,4,benzin,toyota,nein,2016-03-10 0:00,0,79664,2016-03-10 13:44
6800,control,kombi,2004,Automatic,211,4_reihe,80000,11,benzin,peugeot,nein,2016-03-22 0:00,0,29308,2016-04-04 9:18
850,test,limousine,1999,Manual,54,corsa,100000,6,benzin,opel,nein,2016-03-05 0:00,0,72581,2016-04-07 8:44
6500,test,kleinwagen,2013,Manual,68,c1,30000,3,benzin,citroen,nein,2016-03-09 0:00,0,96465,2016-04-07 10:45
9400,control,bus,2011,Manual,110,5_reihe,100000,6,diesel,mazda,nein,2016-03-25 0:00,0,40764,2016-04-06 18:18
2200,test,kleinwagen,2004,Manual,80,fiesta,125000,6,benzin,ford,nein,2016-03-31 0:00,0,71642,2016-03-31 21:37
950,control,kleinwagen,1996,Manual,54,andere,150000,9,benzin,fiat,,2016-03-07 0:00,0,49186,2016-04-03 11:52
1899,control,bus,2001,Manual,141,grand,150000,11,diesel,chrysler,ja,2016-03-16 0:00,0,85399,2016-03-19 17:19
3450,test,kombi,2003,Manual,179,octavia,150000,1,benzin,skoda,nein,2016-04-02 0:00,0,37130,2016-04-06 22:16
4650,control,kleinwagen,2011,Manual,86,corsa,150000,10,benzin,opel,nein,2016-03-11 0:00,0,13589,2016-03-23 0:46
3250,control,kleinwagen,2000,Manual,75,a2,150000,9,benzin,audi,,2016-04-03 0:00,0,26903,2016-04-04 5:41
28500,control,kombi,2013,Manual,184,5er,30000,1,benzin,bmw,nein,2016-03-30 0:00,0,63322,2016-04-06 23:46
3999,test,bus,2005,Automatic,177,espace,150000,4,diesel,renault,nein,2016-03-19 0:00,0,38448,2016-03-31 19:15
1400,test,kleinwagen,2003,Manual,60,ka,125000,3,benzin,ford,nein,2016-03-25 0:00,0,51580,2016-04-06 12:44
1000,test,kleinwagen,2004,Manual,75,2_reihe,125000,12,benzin,peugeot,ja,2016-03-24 0:00,0,66773,2016-03-24 11:45
28900,test,limousine,2011,Automatic,364,golf,80000,3,benzin,volkswagen,nein,2016-03-17 0:00,0,57319,2016-04-07 1:16
2500,test,cabrio,1976,Manual,60,kadett,150000,5,benzin,opel,,2016-03-12 0:00,0,50259,2016-04-06 10:17
1100,test,limousine,1997,Automatic,75,golf,80000,7,benzin,volkswagen,nein,2016-03-19 0:00,0,32289,2016-03-24 7:18
4800,test,kombi,2002,Automatic,192,3er,150000,4,benzin,bmw,,2016-03-16 0:00,0,85055,2016-04-06 4:15
5600,control,limousine,2006,Manual,140,passat,150000,1,diesel,volkswagen,nein,2016-03-15 0:00,0,31311,2016-03-25 0:46
4600,control,kleinwagen,2010,Manual,133,twingo,125000,9,benzin,renault,ja,2016-03-10 0:00,0,22111,2016-04-06 21:17
